Security Code,Security Name,Company Name,Ex Date,Purpose,Record Date,BC Start Date, BC End Date	,ND Start Date,ND End Date,Actual Payment Date
530357,KBSINDIA,KBS India Ltd,24 Feb 2023,Stock  Split From Rs.10/- to Rs.1/-,24 Feb 2023,-,-,20 Feb 2023,24 Feb 2023,-
543670,VINNY,Vinny Overseas Ltd,24 Feb 2023,Stock  Split From Rs.10/- to Rs.1/-,24 Feb 2023,-,-,20 Feb 2023,24 Feb 2023,-
542772,360ONE,360 ONE WAM LTD,02 Mar 2023,Stock  Split From Rs.2/- to Rs.1/-,02 Mar 2023,-,-,24 Feb 2023,02 Mar 2023,-
538817,CAPPIPES,Captain Pipes Ltd,03 Mar 2023,Stock  Split From Rs.10/- to Rs.1/-,03 Mar 2023,-,-,27 Feb 2023,03 Mar 2023,-
513337,GUJTLRM,Gujarat Toolroom Ltd,06 Mar 2023,Stock  Split From Rs.10/- to Rs.1/-,06 Mar 2023,-,-,28 Feb 2023,06 Mar 2023,-
539686,KPEL,K.P. Energy Ltd,10 Mar 2023,Stock  Split From Rs.10/- to Rs.5/-,10 Mar 2023,-,-,03 Mar 2023,10 Mar 2023,-
543590,RHETAN,Rhetan TMT Ltd,10 Mar 2023,Stock  Split From Rs.10/- to Rs.1/-,10 Mar 2023,-,-,03 Mar 2023,10 Mar 2023,-
540937,MEDICO,Medico Remedies Ltd,16 Mar 2023,Stock  Split From Rs.10/- to Rs.2/-,16 Mar 2023,-,-,10 Mar 2023,16 Mar 2023,-
543411,HITECH,Hi-Tech Pipes Ltd,17 Mar 2023,Stock  Split From Rs.10/- to Rs.1/-,17 Mar 2023,-,-,13 Mar 2023,17 Mar 2023,-
543171,ROJL,RO Jewels Ltd,17 Mar 2023,Stock  Split From Rs.10/- to Rs.2/-,18 Mar 2023,-,-,14 Mar 2023,17 Mar 2023,-
541735,VIVANTA,Vivanta Industries Ltd,17 Mar 2023,Stock  Split From Rs.10/- to Rs.1/-,18 Mar 2023,-,-,14 Mar 2023,17 Mar 2023,-
538868,CSL,Continental Securities Ltd,20 Mar 2023,Stock  Split From Rs.10/- to Rs.2/-,20 Mar 2023,-,-,14 Mar 2023,20 Mar 2023,-
530057,VIVANZA,Vivanza Biosciences Ltd,24 Mar 2023,Stock  Split From Rs.10/- to Rs.1/-,24 Mar 2023,-,-,17 Mar 2023,24 Mar 2023,-
531862,BHARATAGRI,Bharat Agri Fert & Realty Ltd,29 Mar 2023,Stock  Split From Rs.10/- to Rs.1/-,30 Mar 2023,-,-,24 Mar 2023,29 Mar 2023,-
542670,AEPL,Artemis Electricals and Projects Ltd,31 Mar 2023,Stock  Split From Rs.10/- to Rs.1/-,31 Mar 2023,-,-,24 Mar 2023,31 Mar 2023,-
512149,AVANCE,Avance Technologies Ltd,31 Mar 2023,Stock  Split From Rs.10/- to Rs.5/-,31 Mar 2023,-,-,24 Mar 2023,31 Mar 2023,-
538975,SHREESEC,Shree Securities Ltd,06 Apr 2023,Stock  Split From Rs.10/- to Rs.1/-,06 Apr 2023,-,-,29 Mar 2023,06 Apr 2023,-
543288,DEEPINDS,Deep Industries Ltd,10 Apr 2023,Stock  Split From Rs.10/- to Rs.5/-,10 Apr 2023,-,-,31 Mar 2023,10 Apr 2023,-
531216,COMFINTE,Comfort Intech Ltd,13 Apr 2023,Stock  Split From Rs.10/- to Rs.1/-,14 Apr 2023,-,-,10 Apr 2023,13 Apr 2023,-
542774,MUFIN,Mufin Green Finance Ltd,13 Apr 2023,Stock  Split From Rs.2/- to Rs.1/-,15 Apr 2023,-,-,10 Apr 2023,13 Apr 2023,-
530263,GLOBALCA,Global Capital Markets Ltd,20 Apr 2023,Stock  Split From Rs.10/- to Rs.1/-,20 Apr 2023,-,-,13 Apr 2023,20 Apr 2023,-
540377,IFL,IFL Enterprises Ltd,21 Apr 2023,Stock  Split From Rs.10/- to Rs.1/-,21 Apr 2023,-,-,17 Apr 2023,21 Apr 2023,-
532375,TIPSMUSIC,Tips Music Ltd,21 Apr 2023,Stock  Split From Rs.10/- to Rs.1/-,21 Apr 2023,-,-,17 Apr 2023,21 Apr 2023,-
541152,GOYALALUM,Goyal Aluminiums Ltd,25 Apr 2023,Stock  Split From Rs.10/- to Rs.1/-,25 Apr 2023,-,-,19 Apr 2023,25 Apr 2023,-
505750,JOSTS,Josts Engineering Company Ltd,28 Apr 2023,Stock  Split From Rs.5/- to Rs.2/-,28 Apr 2023,-,-,24 Apr 2023,28 Apr 2023,-
512399,SERA,Sera Investments & Finance India Ltd,28 Apr 2023,Stock  Split From Rs.10/- to Rs.2/-,28 Apr 2023,-,-,24 Apr 2023,28 Apr 2023,-
540879,APOLLO,Apollo Micro Systems Ltd,04 May 2023,Stock  Split From Rs.10/- to Rs.1/-,04 May 2023,-,-,27 Apr 2023,03 May 2023,-
535267,COMFINCAP,Comfort Fincap Ltd,04 May 2023,Stock  Split From Rs.10/- to Rs.2/-,05 May 2023,-,-,28 Apr 2023,05 May 2023,-
509055,VISAKAIND,Visaka Industries Ltd,15 May 2023,Stock  Split From Rs.10/- to Rs.2/-,15 May 2023,-,-,09 May 2023,15 May 2023,-
540953,KENVI,Kenvi Jewels Ltd,19 May 2023,Stock  Split From Rs.10/- to Rs.1/-,19 May 2023,-,-,18 May 2023,19 May 2023,-
543545,VEERKRUPA,Veerkrupa Jewellers Ltd,19 May 2023,Stock  Split From Rs.10/- to Rs.1/-,19 May 2023,-,-,15 May 2023,19 May 2023,-
540125,RADHIKAJWE,Radhika Jeweltech Ltd,26 May 2023,Stock  Split From Rs.10/- to Rs.2/-,26 May 2023,-,-,22 May 2023,26 May 2023,-
511447,SYLPH,Sylph Technologies Ltd,02 Jun 2023,Stock  Split From Rs.10/- to Rs.1/-,02 Jun 2023,-,-,29 May 2023,02 Jun 2023,-
541276,HARDWYN,Hardwyn India Ltd,05 Jun 2023,Stock  Split From Rs.10/- to Rs.1/-,05 Jun 2023,-,-,30 May 2023,05 Jun 2023,-
539673,RCL,Radhagobind Commercial Ltd,08 Jun 2023,Stock  Split From Rs.10/- to Rs.1/-,08 Jun 2023,-,-,02 Jun 2023,08 Jun 2023,-
500214,IONEXCHANG,Ion Exchange India Ltd,12 Jun 2023,Stock  Split From Rs.10/- to Rs.1/-,12 Jun 2023,-,-,06 Jun 2023,12 Jun 2023,-
516032,TAHMARENT,Tahmar Enterprises Ltd,15 Jun 2023,Stock  Split From Rs.10/- to Rs.1/-,15 Jun 2023,-,-,13 Jun 2023,15 Jun 2023,-
540180,VBL,Varun Beverages Ltd,15 Jun 2023,Stock  Split From Rs.10/- to Rs.5/-,15 Jun 2023,-,-,09 Jun 2023,15 Jun 2023,-
542020,AKI,AKI India Ltd,22 Jun 2023,Stock  Split From Rs.10/- to Rs.2/-,22 Jun 2023,-,-,16 Jun 2023,22 Jun 2023,-
542579,AGOL,Ashapuri Gold Ornament Ltd,18 Jul 2023,Stock  Split From Rs.10/- to Rs.1/-,18 Jul 2023,-,-,12 Jul 2023,18 Jul 2023,-
539428,TEJNAKSH,Tejnaksh Healthcare Ltd,19 Jul 2023,Stock  Split From Rs.10/- to Rs.5/-,19 Jul 2023,-,-,13 Jul 2023,19 Jul 2023,-
526532,SFPIL,Square Four Projects India Ltd,20 Jul 2023,Stock  Split From Rs.10/- to Rs.5/-,20 Jul 2023,-,-,14 Jul 2023,20 Jul 2023,-
532906,MAANALU,Maan Aluminium Ltd,27 Jul 2023,Stock  Split From Rs.10/- to Rs.5/-,27 Jul 2023,-,-,21 Jul 2023,27 Jul 2023,-
541303,AKSHAR,Akshar Spintex Ltd,31 Jul 2023,Stock  Split From Rs.10/- to Rs.1/-,31 Jul 2023,-,-,25 Jul 2023,31 Jul 2023,-
504614,SARDAEN,Sarda Energy & Minerals Ltd,04 Aug 2023,Stock  Split From Rs.10/- to Rs.1/-,04 Aug 2023,-,-,31 Jul 2023,04 Aug 2023,-
531127,MENAMANI,Mena Mani Industries Ltd,11 Aug 2023,Stock  Split From Rs.10/- to Rs.1/-,11 Aug 2023,-,-,07 Aug 2023,11 Aug 2023,-
532406,AVANTEL,Avantel Ltd,14 Aug 2023,Stock  Split From Rs.10/- to Rs.2/-,16 Aug 2023,-,-,09 Aug 2023,16 Aug 2023,-
512008,EFCIL,EFC (I) Ltd,18 Aug 2023,Stock  Split From Rs.10/- to Rs.2/-,18 Aug 2023,-,-,10 Aug 2023,18 Aug 2023,-
539561,REMLIFE,Remedium Lifecare Ltd,01 Sep 2023,Stock  Split From Rs.10/- to Rs.5/-,01 Sep 2023,-,-,28 Aug 2023,01 Sep 2023,-
519183,ADFFOODS,Adf Foods Ltd,11 Sep 2023,Stock  Split From Rs.10/- to Rs.2/-,11 Sep 2023,-,-,05 Sep 2023,11 Sep 2023,-
543688,SARVESHWAR,Sarveshwar Foods Ltd,15 Sep 2023,Stock  Split From Rs.10/- to Rs.1/-,15 Sep 2023,-,-,11 Sep 2023,15 Sep 2023,-
506943,JBCHEPHARM,JB Chemicals & Pharmaceuticals Ltd,18 Sep 2023,Stock  Split From Rs.2/- to Rs.1/-,18 Sep 2023,-,-,12 Sep 2023,18 Sep 2023,-
524614,INDXTRA,IEL Ltd,25 Sep 2023,Stock  Split From Rs.10/- to Rs.1/-,25 Sep 2023,-,-,18 Sep 2023,25 Sep 2023,-
543976,SHRAAITECH,Shradha AI Technologies Ltd,26 Sep 2023,Stock  Split From Rs.10/- to Rs.5/-,26 Sep 2023,-,-,20 Sep 2023,26 Sep 2023,-
541154,HAL,Hindustan Aeronautics Ltd,28 Sep 2023,Stock  Split From Rs.10/- to Rs.5/-,29 Sep 2023,-,-,-,29 Sep 2023,-
500336,SURYAROSNI,Surya Roshni Ltd,06 Oct 2023,Stock  Split From Rs.10/- to Rs.5/-,06 Oct 2023,-,-,28 Sep 2023,06 Oct 2023,-
543389,SIGACHI,Sigachi Industries Ltd,09 Oct 2023,Stock  Split From Rs.10/- to Rs.1/-,09 Oct 2023,-,-,03 Oct 2023,09 Oct 2023,-
506879,GUJTHEM,Gujarat Themis Biosyn Ltd,10 Oct 2023,Stock  Split From Rs.5/- to Rs.1/-,10 Oct 2023,-,-,04 Oct 2023,10 Oct 2023,-
530199,THEMISMED,Themis Medicare Ltd,10 Oct 2023,Stock  Split From Rs.10/- to Rs.1/-,10 Oct 2023,-,-,04 Oct 2023,10 Oct 2023,-
539226,RUDRA,Rudra Global Infra Products Ltd,18 Oct 2023,Stock  Split From Rs.10/- to Rs.5/-,18 Oct 2023,-,-,12 Oct 2023,18 Oct 2023,-
520066,JAYBARMARU,Jay Bharat Maruti Ltd,26 Oct 2023,Stock  Split From Rs.5/- to Rs.2/-,26 Oct 2023,-,-,19 Oct 2023,26 Oct 2023,-
524332,BCLIND,BCL Industries Ltd,27 Oct 2023,Stock  Split From Rs.10/- to Rs.1/-,27 Oct 2023,-,-,20 Oct 2023,27 Oct 2023,-
540147,SHASHIJIT,Shashijit Infraprojects Ltd,27 Oct 2023,Stock  Split From Rs.10/- to Rs.2/-,27 Oct 2023,-,-,20 Oct 2023,27 Oct 2023,-
505160,TALBROAUTO,Talbros Automotive Components Ltd,27 Oct 2023,Stock  Split From Rs.10/- to Rs.2/-,27 Oct 2023,-,-,20 Oct 2023,27 Oct 2023,-
533267,CANTABIL,Cantabil Retail India Ltd,02 Nov 2023,Stock  Split From Rs.10/- to Rs.2/-,02 Nov 2023,-,-,27 Oct 2023,02 Nov 2023,-
543433,HPAL,HP Adhesives Ltd,09 Nov 2023,Stock  Split From Rs.10/- to Rs.2/-,09 Nov 2023,-,-,03 Nov 2023,09 Nov 2023,-
512149,AVANCE,Avance Technologies Ltd,10 Nov 2023,Stock  Split From Rs.5/- to Rs.1/-,10 Nov 2023,-,-,06 Nov 2023,09 Nov 2023,-
543919,MKPL,M. K. Proteins Ltd,10 Nov 2023,Stock  Split From Rs.10/- to Rs.1/-,10 Nov 2023,-,-,06 Nov 2023,09 Nov 2023,-
543911,ATALREAL,Atal Realtech Ltd,16 Nov 2023,Stock  Split From Rs.10/- to Rs.2/-,16 Nov 2023,-,-,10 Nov 2023,16 Nov 2023,-
501423,SHAILY,Shaily Engineering Plastics Ltd,23 Nov 2023,Stock  Split From Rs.10/- to Rs.2/-,23 Nov 2023,-,-,20 Nov 2023,23 Nov 2023,-
507300,RAVALSUGAR,The Ravalgaon Sugar Farm Ltd,24 Nov 2023,Stock  Split From Rs.50/- to Rs.10/-,24 Nov 2023,-,-,20 Nov 2023,24 Nov 2023,-
526530,IIRM,IIRM Holdings India Ltd,11 Dec 2023,Stock  Split From Rs.10/- to Rs.5/-,11 Dec 2023,-,-,05 Dec 2023,11 Dec 2023,-
533048,TPHQ,Teamo Productions HQ Ltd,14 Dec 2023,Stock  Split From Rs.10/- to Rs.1/-,14 Dec 2023,-,-,08 Dec 2023,14 Dec 2023,-
543929,HMAAGRO,HMA Agro Industries Ltd,29 Dec 2023,Stock  Split From Rs.10/- to Rs.1/-,29 Dec 2023,-,-,-,29 Dec 2023,-
511700,STANCAP,Standard Capital Markets Ltd,29 Dec 2023,Stock  Split From Rs.10/- to Rs.1/-,29 Dec 2023,-,-,-,29 Dec 2023,-
504746,INLCM,Indian Link Chain Manufacturers Ltd,03 Jan 2024,Stock  Split From Rs.100/- to Rs.10/-,03 Jan 2024,-,-,28 Dec 2023,03 Jan 2024,-
500790,NESTLEIND,Nestle India Ltd,05 Jan 2024,Stock  Split From Rs.10/- to Rs.1/-,05 Jan 2024,-,-,01 Jan 2024,05 Jan 2024,-
532808,PGIL,Pearl Global Industries Ltd,05 Jan 2024,Stock  Split From Rs.10/- to Rs.5/-,05 Jan 2024,-,-,01 Jan 2024,05 Jan 2024,-
540678,COCHINSHIP,Cochin Shipyard Ltd,10 Jan 2024,Stock  Split From Rs.10/- to Rs.5/-,10 Jan 2024,-,-,04 Jan 2024,10 Jan 2024,-
540190,FRANKLININD,Franklin Industries Ltd,11 Jan 2024,Stock  Split From Rs.10/- to Rs.1/-,11 Jan 2024,-,-,05 Jan 2024,11 Jan 2024,-
531279,TRISHAKT,Trishakti Industries Ltd,16 Jan 2024,Stock  Split From Rs.10/- to Rs.2/-,16 Jan 2024,-,-,10 Jan 2024,16 Jan 2024,-
522261,DOLPHIN,Dolphin Offshore Enterprises (India) Ltd,25 Jan 2024,Stock  Split From Rs.10/- to Rs.1/-,25 Jan 2024,-,-,19 Jan 2024,25 Jan 2024,-
539222,GROWINGTON,Growington Ventures India Ltd,31 Jan 2024,Stock  Split From Rs.10/- to Rs.1/-,31 Jan 2024,-,-,24 Jan 2024,31 Jan 2024,-
543624,MAAGHADV,Maagh Advertising and Marketing Services Ltd,05 Feb 2024,Stock  Split From Rs.10/- to Rs.1/-,05 Feb 2024,-,-,30 Jan 2024,05 Feb 2024,-
512329,SGMART,SG Mart Ltd,22 Feb 2024,Stock  Split From Rs.10/- to Rs.1/-,22 Feb 2024,-,-,15 Feb 2024,22 Feb 2024,-
539561,REMLIFE,Remedium Lifecare Ltd,23 Feb 2024,Stock  Split From Rs.5/- to Rs.1/-,23 Feb 2024,-,-,16 Feb 2024,23 Feb 2024,-
536264,TIGERLOGS,Tiger Logistics (India) Ltd,04 Mar 2024,Stock  Split From Rs.10/- to Rs.1/-,04 Mar 2024,-,-,27 Feb 2024,04 Mar 2024,-
531595,CGCL,Capri Global Capital Ltd,05 Mar 2024,Stock  Split From Rs.2/- to Rs.1/-,05 Mar 2024,-,-,28 Feb 2024,05 Mar 2024,-
541974,MANORAMA,Manorama Industries Ltd,07 Mar 2024,Stock  Split From Rs.10/- to Rs.2/-,08 Mar 2024,-,-,04 Mar 2024,07 Mar 2024,-
539574,SCL,Sunshine Capital Ltd,07 Mar 2024,Stock  Split From Rs.10/- to Rs.1/-,08 Mar 2024,-,-,05 Mar 2024,07 Mar 2024,-
526415,OKPLA,OK Play India Ltd,11 Mar 2024,Stock  Split From Rs.10/- to Rs.1/-,11 Mar 2024,-,-,04 Mar 2024,11 Mar 2024,-
534618,WAAREERTL,Waaree Renewable Technologies Ltd,15 Mar 2024,Stock  Split From Rs.10/- to Rs.2/-,16 Mar 2024,-,-,12 Mar 2024,15 Mar 2024,-
531205,SPRIGHT,Spright Agro Ltd,18 Mar 2024,Stock  Split From Rs.10/- to Rs.1/-,18 Mar 2024,-,-,12 Mar 2024,18 Mar 2024,-
542866,COLAB,Colab Platforms Ltd,19 Mar 2024,Stock  Split From Rs.10/- to Rs.2/-,19 Mar 2024,-,-,13 Mar 2024,19 Mar 2024,-
532884,REFEX,Refex Industries Ltd,22 Mar 2024,Stock  Split From Rs.10/- to Rs.2/-,22 Mar 2024,-,-,18 Mar 2024,22 Mar 2024,-
522091,UVDRHOR,United Van Der Horst Ltd,26 Mar 2024,Stock  Split From Rs.10/- to Rs.5/-,26 Mar 2024,-,-,19 Mar 2024,26 Mar 2024,-
540080,DHATRE,Dhatre Udyog Ltd,28 Mar 2024,Stock  Split From Rs.10/- to Rs.1/-,29 Mar 2024,-,-,27 Mar 2024,27 Mar 2024,-
540952,LAL,Lorenzini Apparels Ltd,28 Mar 2024,Stock  Split From Rs.10/- to Rs.1/-,28 Mar 2024,-,-,27 Mar 2024,27 Mar 2024,-
533179,PERSISTENT,Persistent Systems Ltd,28 Mar 2024,Stock  Split From Rs.10/- to Rs.5/-,01 Apr 2024,-,-,01 Apr 2024,01 Apr 2024,-
530843,CUPID,Cupid Ltd,04 Apr 2024,Stock  Split From Rs.10/- to Rs.1/-,04 Apr 2024,-,-,04 Apr 2024,04 Apr 2024,-
543767,BTML,Bodhi Tree Multimedia Ltd,05 Apr 2024,Stock  Split From Rs.10/- to Rs.1/-,05 Apr 2024,-,-,05 Apr 2024,05 Apr 2024,-
540079,SPRAYKING,Sprayking Ltd,12 Apr 2024,Stock  Split From Rs.10/- to Rs.2/-,12 Apr 2024,-,-,12 Apr 2024,12 Apr 2024,-
543218,SBGLP,Suratwwala Business Group Ltd,18 Apr 2024,Stock  Split From Rs.10/- to Rs.1/-,18 Apr 2024,-,-,18 Apr 2024,18 Apr 2024,-
512591,PULSRIN,Pulsar International Ltd,19 Apr 2024,Stock  Split From Rs.10/- to Rs.1/-,19 Apr 2024,-,-,19 Apr 2024,19 Apr 2024,-
503960,BBL,Bharat Bijlee Ltd,24 Apr 2024,Stock  Split From Rs.10/- to Rs.5/-,24 Apr 2024,-,-,24 Apr 2024,24 Apr 2024,-
531719,BHAGCHEM,Bhagiradha Chemicals & Industries Ltd,02 May 2024,Stock  Split From Rs.10/- to Rs.1/-,02 May 2024,-,-,02 May 2024,02 May 2024,-
532483,CANBK,Canara Bank,15 May 2024,Stock  Split From Rs.10/- to Rs.2/-,15 May 2024,-,-,15 May 2024,15 May 2024,-
514175,VARDMNPOLY,Vardhman Polytex Ltd,17 May 2024,Stock  Split From Rs.10/- to Rs.1/-,18 May 2024,-,-,18 May 2024,18 May 2024,-
541143,BDL,Bharat Dynamics Ltd,24 May 2024,Stock  Split From Rs.10/- to Rs.5/-,24 May 2024,-,-,24 May 2024,24 May 2024,-
507514,SDBL,Som Distilleries & Breweries Ltd,24 May 2024,Stock  Split From Rs.5/- to Rs.2/-,24 May 2024,-,-,24 May 2024,24 May 2024,-
543267,DAVANGERE,Davangere Sugar Company Ltd,31 May 2024,Stock  Split From Rs.10/- to Rs.1/-,31 May 2024,-,-,31 May 2024,31 May 2024,-
540097,GAMCO,Gamco Ltd,14 Jun 2024,Stock  Split From Rs.10/- to Rs.2/-,14 Jun 2024,-,-,14 Jun 2024,14 Jun 2024,-
543747,KAMOPAINTS,Kamdhenu Ventures Ltd,14 Jun 2024,Stock  Split From Rs.5/- to Rs.1/-,14 Jun 2024,-,-,14 Jun 2024,14 Jun 2024,-
526247,PREMEXPLN,Premier Explosives Ltd,21 Jun 2024,Stock  Split From Rs.10/- to Rs.2/-,21 Jun 2024,-,-,21 Jun 2024,21 Jun 2024,-
540725,SHAREINDIA,Share India Securities Ltd,27 Jun 2024,Stock  Split From Rs.10/- to Rs.2/-,27 Jun 2024,-,-,27 Jun 2024,27 Jun 2024,-
511589,AVONMORE,Avonmore Capital & Management Services Ltd,28 Jun 2024,Stock  Split From Rs.10/- to Rs.1/-,28 Jun 2024,-,-,28 Jun 2024,28 Jun 2024,-
538451,WORTH,Worth Investment & Trading Co Ltd,03 Jul 2024,Stock  Split From Rs.10/- to Rs.1/-,03 Jul 2024,-,-,03 Jul 2024,03 Jul 2024,-
504084,KAYCEEI,Kaycee Industries Ltd,05 Jul 2024,Stock  Split From Rs.100/- to Rs.10/-,06 Jul 2024,-,-,05 Jul 2024,05 Jul 2024,-
530919,REMSONSIND,Remsons Industries Ltd,05 Jul 2024,Stock  Split From Rs.10/- to Rs.2/-,05 Jul 2024,-,-,05 Jul 2024,05 Jul 2024,-
530249,BRIDGESE,Bridge Securities Ltd,10 Jul 2024,Stock  Split From Rs.10/- to Rs.1/-,10 Jul 2024,-,-,10 Jul 2024,10 Jul 2024,-
533581,PGEL,PG Electroplast Ltd,10 Jul 2024,Stock  Split From Rs.10/- to Rs.1/-,10 Jul 2024,-,-,10 Jul 2024,10 Jul 2024,-
539761,VKAL,Vantage Knowledge Academy Ltd,12 Jul 2024,Stock  Split From Rs.10/- to Rs.1/-,12 Jul 2024,-,-,12 Jul 2024,12 Jul 2024,-
505872,WPIL,WPIL Ltd,12 Jul 2024,Stock  Split From Rs.10/- to Rs.1/-,12 Jul 2024,-,-,12 Jul 2024,12 Jul 2024,-
542323,KPIGREEN,KPI Green Energy Ltd,18 Jul 2024,Stock  Split From Rs.10/- to Rs.5/-,18 Jul 2024,-,-,18 Jul 2024,18 Jul 2024,-
505700,ELECON,Elecon Engineering Company Ltd,19 Jul 2024,Stock  Split From Rs.2/- to Rs.1/-,19 Jul 2024,-,-,19 Jul 2024,19 Jul 2024,-
517554,NHCFOODS,NHC Foods Ltd,22 Jul 2024,Stock  Split From Rs.10/- to Rs.1/-,22 Jul 2024,-,-,22 Jul 2024,22 Jul 2024,-
531400,ALMONDZ,Almondz Global Securities Ltd,23 Jul 2024,Stock  Split From Rs.6/- to Rs.1/-,23 Jul 2024,-,-,23 Jul 2024,23 Jul 2024,-
500249,KSB,KSB Ltd,25 Jul 2024,Stock  Split From Rs.10/- to Rs.2/-,25 Jul 2024,-,-,25 Jul 2024,25 Jul 2024,-
538891,MCLOUD,Magellanic Cloud Ltd,26 Jul 2024,Stock  Split From Rs.10/- to Rs.2/-,27 Jul 2024,-,-,26 Jul 2024,26 Jul 2024,-
539469,PANORAMA,Panorama Studios International Ltd,31 Jul 2024,Stock  Split From Rs.10/- to Rs.2/-,31 Jul 2024,-,-,31 Jul 2024,31 Jul 2024,-
539528,AAYUSH,Aayush Wellness Ltd,05 Aug 2024,Stock  Split From Rs.10/- to Rs.1/-,05 Aug 2024,-,-,05 Aug 2024,05 Aug 2024,-
542580,AARTECH,Aartech Solonics Ltd,09 Aug 2024,Stock  Split From Rs.10/- to Rs.5/-,09 Aug 2024,-,-,09 Aug 2024,09 Aug 2024,-
532485,BLIL,Balmer Lawrie Investments Ltd,09 Aug 2024,Stock  Split From Rs.10/- to Rs.1/-,09 Aug 2024,-,-,09 Aug 2024,09 Aug 2024,-
532022,FILATFASH,Filatex Fashions Ltd,09 Aug 2024,Stock  Split From Rs.5/- to Rs.1/-,09 Aug 2024,-,-,09 Aug 2024,09 Aug 2024,-
531540,MAINFRA,Maruti Infrastructure Ltd,09 Aug 2024,Stock  Split From Rs.10/- to Rs.2/-,09 Aug 2024,-,-,09 Aug 2024,09 Aug 2024,-
533470,RUSHIL,Rushil Decor Ltd,09 Aug 2024,Stock  Split From Rs.10/- to Rs.1/-,09 Aug 2024,-,-,09 Aug 2024,09 Aug 2024,-
539310,THINKINK,Thinkink Picturez Ltd,09 Aug 2024,Stock  Split From Rs.5/- to Rs.1/-,09 Aug 2024,-,-,09 Aug 2024,09 Aug 2024,-
507621,MLKFOOD,Milkfood Ltd,13 Aug 2024,Stock  Split From Rs.10/- to Rs.5/-,13 Aug 2024,-,-,13 Aug 2024,13 Aug 2024,-
502901,JAMSHRI,Jamshri Realty Ltd,16 Aug 2024,Stock  Split From Rs.1000/- to Rs.10/-,16 Aug 2024,-,-,16 Aug 2024,16 Aug 2024,-
535910,MMLF,Money Masters Leasing & Finance Ltd,22 Aug 2024,Stock  Split From Rs.10/- to Rs.1/-,22 Aug 2024,-,-,22 Aug 2024,22 Aug 2024,-
540205,AVL,Aditya Vision Ltd,27 Aug 2024,Stock  Split From Rs.10/- to Rs.1/-,27 Aug 2024,-,-,27 Aug 2024,27 Aug 2024,-
543971,BONDADA,Bondada Engineering Ltd,02 Sep 2024,Stock  Split From Rs.10/- to Rs.2/-,02 Sep 2024,-,-,02 Sep 2024,02 Sep 2024,-
543397,SAPPHIRE,Sapphire Foods India Ltd,05 Sep 2024,Stock  Split From Rs.10/- to Rs.2/-,05 Sep 2024,-,-,05 Sep 2024,05 Sep 2024,-
502330,ANDHRAPAP,Andhra Paper Ltd,11 Sep 2024,Stock  Split From Rs.10/- to Rs.2/-,11 Sep 2024,-,-,11 Sep 2024,11 Sep 2024,-
540180,VBL,Varun Beverages Ltd,12 Sep 2024,Stock  Split From Rs.5/- to Rs.2/-,12 Sep 2024,-,-,12 Sep 2024,12 Sep 2024,-
543308,KIMS,Krishna Institute of Medical Sciences Ltd,13 Sep 2024,Stock  Split From Rs.10/- to Rs.2/-,13 Sep 2024,-,-,12 Sep 2024,12 Sep 2024,-
530805,OIVL,Onesource Industries And Ventures Ltd,13 Sep 2024,Stock  Split From Rs.10/- to Rs.1/-,13 Sep 2024,-,-,12 Sep 2024,12 Sep 2024,-
539221,SPORTKING,Sportking India Ltd,13 Sep 2024,Stock  Split From Rs.10/- to Rs.1/-,13 Sep 2024,-,-,12 Sep 2024,12 Sep 2024,-
532641,NDL,Nandan Denim Ltd,19 Sep 2024,Stock  Split From Rs.10/- to Rs.1/-,19 Sep 2024,-,-,19 Sep 2024,19 Sep 2024,-
511628,FEDDERSHOL,Fedders Holding Ltd,20 Sep 2024,Stock  Split From Rs.10/- to Rs.1/-,20 Sep 2024,-,-,16 Sep 2024,20 Sep 2024,-
539217,SRESTHA,Srestha Finvest Ltd,23 Sep 2024,Stock  Split From Rs.2/- to Rs.1/-,23 Sep 2024,-,-,17 Sep 2024,23 Sep 2024,-
540492,STARLENT,Starlineps Enterprises Ltd,25 Sep 2024,Stock  Split From Rs.5/- to Rs.1/-,25 Sep 2024,-,-,25 Sep 2024,25 Sep 2024,-
530585,SWASTIKA,Swastika Investsmart Ltd,25 Sep 2024,Stock  Split From Rs.10/- to Rs.2/-,25 Sep 2024,-,-,25 Sep 2024,25 Sep 2024,-
530073,SANGHVIMOV,Sanghvi Movers Ltd,27 Sep 2024,Stock  Split From Rs.2/- to Rs.1/-,27 Sep 2024,-,-,27 Sep 2024,27 Sep 2024,-
531889,IIL,Integrated Industries Ltd,01 Oct 2024,Stock  Split From Rs.10/- to Rs.1/-,01 Oct 2024,-,-,01 Oct 2024,01 Oct 2024,-
532734,GPIL,Godawari Power and Ispat Ltd,04 Oct 2024,Stock  Split From Rs.5/- to Rs.1/-,04 Oct 2024,-,-,04 Oct 2024,04 Oct 2024,-
530053,REALECO,Real Eco-Energy Ltd,04 Oct 2024,Stock  Split From Rs.10/- to Rs.2/-,04 Oct 2024,-,-,04 Oct 2024,04 Oct 2024,-
500378,JINDALSAW,Jindal Saw Ltd,09 Oct 2024,Stock  Split From Rs.2/- to Rs.1/-,09 Oct 2024,-,-,09 Oct 2024,09 Oct 2024,-
540243,NEWLIGHT,New Light Apparels Ltd,10 Oct 2024,Stock  Split From Rs.10/- to Rs.1/-,10 Oct 2024,-,-,10 Oct 2024,10 Oct 2024,-
